Title,URL,Advertiser,Location,Listing Date,Short Description
Assistant Educator Permanent,https://www.seek.com.au/jobs/job/36541489?type=standout,Ruth Landau Harp,Perth,1d ago,"* Community based, non for profit Early Learning Centre * Supportive, friendly and professional working environment * Above award pay and conditions"
Trust Board Members,https://www.seek.com.au/jobs/job/36539145?type=standout,Sydney,"CBD, Inner West & Eastern Suburbs",1d ago,Applications are invited from persons interested in being considered for appointment or re-appointment as a Trust Board Member.
Beauty Therapy Trainer/Assessor,https://www.seek.com.au/jobs/job/36542059?type=standard,Australian Academy of Beauty Therapy,Sydney,18h ago,The Australian Academy of Beauty Therapy is constantly growing we are seeking Part time Beauty Trainers to join our team!
Girraween Educators,https://www.seek.com.au/jobs/job/36541544?type=standout,Junior Adventures Group,Sydney,1d ago,"
Gain Credible Experience in Early Childhood Education!!! - Girraween
"
"Business Development Manager, Hospitality",https://www.seek.com.au/jobs/job/36540710?type=standard,National Centre of Indigenous Excellence,Sydney,1d ago,"Key person developing NCIE accommodation, conference &amp; catering business streams, promoting our enterprise mission and deliver positive net returns."
Part Time Handyman,https://www.seek.com.au/jobs/job/36542277?type=standard,"Newcastle, Maitland & Hunter",Trades & Services,16h ago,Are you a keen team player with a love of the all thing maintenance? Are you excited by facing a variety of challenges in a stunning location?
Family Drug & Alcohol Worker,https://www.seek.com.au/jobs/job/36540843?type=standout,UnitingCare West,Perth,1d ago,Provide in-home counselling for substance using parents with at least one child between 0-8 yrs; improving family functioning &amp; outcomes for children.
REGISTERED NURSE -PT-OMH,https://www.seek.com.au/jobs/job/36539557?type=standout,mecwacare,West Gippsland & Latrobe Valley,1d ago,mecwacare O'Mara House is a 67-bed residential facility located in Traralgon
Nursing Assistant,https://www.seek.com.au/jobs/job/36539446?type=standard,Vacenti,Brisbane,1d ago,Live in the Redlands City area? Looking for a seachange? We are seeking experienced aged care Nursing Assistants for our Home in Victoria Point.
Medical Receptionist,https://www.seek.com.au/jobs/job/36539259?type=standard,Myhealth,Melbourne,1d ago,"We are looking for a flexible Medical Reception to join our team, suitable for a bubbly personality that loves interacting with patients!"
Medical Receptionist/Typist,https://www.seek.com.au/jobs/job/36538781?type=standard,Queensland X-Ray,Brisbane,1d ago,"We are seeking a part-time experienced Medical Receptionist to join the team at Logan Road, Greenslopes."
Manager Local Clinic Business / Administrative Services,https://www.seek.com.au/jobs/job/36539662?type=standard,ATTUNE,Mackay & Coalfields,1d ago,"Full support and training provided, Mackay (QLD) Location. Part-time"
Casual Customer Service Officer (Night and Day Duty ) - Fitzroy,https://www.seek.com.au/jobs/job/36539071?type=standard,ST VINCENT’S PRIVATE MELBOURNE,Melbourne,1d ago,We are looking for  reliable and enthusiastic individuals with a passion for providing excellent customer service  
Accounts Payable Officer + Payroll Support,https://www.seek.com.au/jobs/job/36538991?type=standout,Davlen International Pty Ltd,Melbourne,1d ago,A flexible role for an experienced accounts payable professional working for a reputable engineering firm.
Registered Nurse Ambulatory Care Department,https://www.seek.com.au/jobs/job/36542207?type=standard,Northern Sydney Local Health District,Sydney,16h ago,Employment Type: Permanent Full-Time and Part TimePosition Classification: Registered NurseRemuneration: $30.81 - $43.26Hours Per Week: up to...
Weighbridge Operator/Administration/Yards man,https://www.seek.com.au/jobs/job/36505101?type=promoted,Coastal Sands,Gold Coast,"",Weighbridge Operator/Administration/Yards man
Experienced Medical Receptionist – Wollongong NSW,https://www.seek.com.au/jobs/job/36493563?type=promoted,Southern Ophthalmology,"Wollongong, Illawarra & South Coast","","We are seeking an experienced medical receptionist to join our busy Ophthalmology Practice, on a Permanent Part Time basis - Three to Four days a week"
Project Coordinator,https://www.seek.com.au/jobs/job/36541067?type=standout,Epilepsy Queensland Inc,Brisbane,1d ago,Are you a qualified Project Coordinator who can establish a multi-channel information service for people with disability in regional Queensland?
Outside School Hours Care _ Qualified,https://www.seek.com.au/jobs/job/36540758?type=standard,Funtrain Enterprises Pty Ltd,Perth,1d ago,Sparx Outside School Hours Care is looking for a Qualified Childcare worker to join our fantastic OSHC team.
Customer Service Consultant - South (701280),https://www.seek.com.au/jobs/job/36538922?type=standard,Department of Premier and Cabinet,Hobart,1d ago,Provide accurate and efficient delivery of a broad range of Government business transactions and information services.
OSHC Assistant Coordinator | PCYC Inala | Pullenvale OSHC Service,https://www.seek.com.au/jobs/job/36539109?type=standout,PCYC QLD,Brisbane,1d ago,PCYC Inala is recruiting for a motivated OSHC Assistant Coordinator to provide quality care for school aged children at our Pullenvale OSHC Service
Primary Campus School Counsellor,https://www.seek.com.au/jobs/job/36538877?type=standard,Sirius College,Melbourne,1d ago,Primary campus requires a School Counsellor for fixed part time period. Job is available from 16/7/2018 - 21/09/2018 working 3 days per week.
Technician Processing Production | Iron Ore | FIFO | Jimblebar 8/20 (Job Share),https://www.seek.com.au/jobs/job/36541274?type=standard,BHP Billiton Group,"Port Hedland, Karratha & Pilbara",1d ago,"Carry out routine operational tasks, fixed plant inspections &amp; troubleshooting to achieve minimal breakdowns &amp; ensure production targets are being met"
Personal Care Assistant (PCA) Aged Care,https://www.seek.com.au/jobs/job/36541637?type=standard,START Employment,Melbourne,22h ago,Personal Care Assistant (PCA) required for aged care provider for work across the Western suburbs of Melbourne
Aged Care Personal Care Attendant Roles Western Suburbs,https://www.seek.com.au/jobs/job/36541612?type=standard,START Employment,Melbourne,22h ago,Get working in the booming aged care industry in a snap! Opportunities exist to join the team of a leading supplier of home support services.
Personal Carers for Aged Care Community,https://www.seek.com.au/jobs/job/36541611?type=standard,START Employment,Melbourne,22h ago,Personal Carers required for the Western suburbs of Melbourne
Permanent Part Time (25-30 hrs ) / Casual Enrolled Nurse Rehabilitation Ward,https://www.seek.com.au/jobs/job/36542524?type=standout,Healthe Care Australia Pty Ltd,Mackay & Coalfields,12h ago,Mackay Rehabilitation Hospital is looking for enthusiastic and motivated Endored ​Nurses on a part time / casual basis.
GIS Officer,https://www.seek.com.au/jobs/job/36540768?type=standout,The City of Charles Sturt,Adelaide,1d ago,At the City of Charles Sturt we look for creative solutions in shaping a leading and liveable City.
SAFETY AND COMPLIANCE OFFICER,https://www.seek.com.au/jobs/job/36539931?type=standout,Ballarat Grammar,Ballarat & Central Highlands,1d ago,"The Safety and Compliance Officer will be responsible for general compliance, risk and OH&amp;S legislative obligations at the School."
St Peters Bendigo OSHC Program Leader and 2IC Educator Needed,https://www.seek.com.au/jobs/job/36539673?type=standard,After The Bell,"Bendigo, Goldfields & Macedon Ranges",1d ago,We are looking for OSHC Program Leader and 2IC interested in working in our After School Care Program at St Peters Primary School.
"Director, The Queensland Statewide Antimicrobial Stewardship Program",https://www.seek.com.au/jobs/job/36542741?type=standard,Metro North Hospital & Health Service,Brisbane,5h ago,"Leader of a multidisciplinary team consisting of Infectious Diseases physicians, pharmacists, a nurse and administrative officer. HERSTON"
Paediatric Physiotherapist,https://www.seek.com.au/jobs/job/36542434?type=standard,Vision Australia,Melbourne,14h ago,Vision Australia is seeking a highly motivated Paediatric Physiotherapist to join the Client Services Team based in Kooyong
Registered Nurse - 2 North,https://www.seek.com.au/jobs/job/36541361?type=standout,Ballarat Health Services,Ballarat & Central Highlands,1d ago,16 hours fixed term in Acute Orthopaedics/General Medical
ELICOS Trainer,https://www.seek.com.au/jobs/job/36541402?type=standard,Keystone College of Business and Technol ogy,Perth,1d ago,Keystone College of Business and Technology is seeking an ELICOS (English Language) teachers for our General English evening courses
Registered Nurse - Intensive Care Unit/Coronary Care Unit,https://www.seek.com.au/jobs/job/36542388?type=standard,St John of God Health Care Inc,Melbourne,14h ago,"St John of God Murdoch Hospital | Work in sunny Perth, Western Australia | Contracted hours negotiable | Variety of employee benefits"
Registered Nurse - Intensive Care Unit/Coronary Care Unit,https://www.seek.com.au/jobs/job/36542386?type=standard,St John of God Health Care Inc,Sydney,14h ago,"St John of God Murdoch Hospital | Work in sunny Perth, Western Australia | Contracted hours negotiable | Variety of employee benefits"
Registered Nurses and Enrolled Nurses,https://www.seek.com.au/jobs/job/36540979?type=standard,Eldercare,Yorke Peninsula & Clare Valley,1d ago,Are you a Nurse passionate about working in aged care on the Yorke Peninsula? Eldercare is a leading not-for-profit aged care provider in South Austra
Personal Trainer/Small Group Instructor,https://www.seek.com.au/jobs/job/36468917?type=promoted,Anytime Fitness Alexandria,Sydney,"","Our members have grown, so an exciting opportunity is being created here at Anytime Fitness Alexandria for the right person to join our Fitness Team!"
Centre Administrator,https://www.seek.com.au/jobs/job/36510343?type=promoted,Knox Early learning Centre,Melbourne,"",We are seeking an Energetic and Professional Centre Administrator for our Knox Early Learning Centre.
Payroll Officer,https://www.seek.com.au/jobs/job/36538840?type=standout,Davlen International Pty Ltd,Melbourne,1d ago,This Western suburbs payroll opportunity is suitable for an experienced payroll officer looking for reduced and flexible hours.
Technical Officer,https://www.seek.com.au/jobs/job/36539346?type=standard,NSW Health Pathology,Sydney,1d ago, Employment Type: Permanent Part TimePosition Classification: Tech Off Gde 2Remuneration: $27.55 - $40.38 Hours Per Week: 19.5Requisition...
Endorsed Enrolled Nurse- Opal Denhams Beach,https://www.seek.com.au/jobs/job/36539210?type=standard,Opal Specialist Aged Care,"Wollongong, Illawarra & South Coast",1d ago,"An outstanding opportunity for experienced, passionate EEN's to join Australia's largest Aged Care provider at our Denhams Beach facility."
Registered Nurse Ambulatory Care Department,https://www.seek.com.au/jobs/job/36542206?type=standard,Northern Sydney Local Health District,Sydney,16h ago,Employment Type: Permanent Full-Time and Part TimePosition Classification: Registered NurseRemuneration: $30.81 - $43.26Hours Per Week: up to...
Clinical Helpdesk Advisor,https://www.seek.com.au/jobs/job/36538766?type=standout,integratedliving Australia Limited,"Newcastle, Maitland & Hunter",1d ago,"To provide specialist clinical advice to promote innovative, clinically sound and customer focused care and service provision."
