Title,URL,Advertiser,Location,Listing Date,Short Description
Maintenance Technician,https://www.seek.com.au/jobs/job/36531620?type=standout,Baltech Services,Brisbane,2d ago,Maintenance technician required to complete planned maintenance on Soft Serve machines and other commercial catering equipment . Experience preferred
Estimating Systems Training and Support Coordinator,https://www.seek.com.au/jobs/job/36531605?type=standard,John Holland Group Pty Ltd,Brisbane,2d ago,"Joining our pre contracts team, this candidate ideally has experience using Candy (from an estimating background)"
Building Manager/Property Manager,https://www.seek.com.au/jobs/job/36487997?type=promoted,Brisbane,CBD & Inner Suburbs,"",An experienced building/property manager is required for a large complex in Brisbane.
Diesel Fuel Technician,https://www.seek.com.au/jobs/job/36492478?type=promoted,Diesel Specialists,Brisbane,"",Diesel Fuel Technician
Strategic Midwifery Policy and Research Officer,https://www.seek.com.au/jobs/job/36531558?type=standout,Queensland Nurses and Midwives’ Union,Brisbane,2d ago,High level strategic position responsible for the advancement &amp; development of the profession of midwifery with a research &amp; policy development focus.
Apprenticeships Field Consultant - Loganholme Location,https://www.seek.com.au/jobs/job/36531549?type=standout,MEGT,Brisbane,2d ago,MEGT: Drive business opportunities &amp; complete sign-ups. Provide a high standard of service. Achieve targets &amp; KPIs. Frequent travel required.
Registered Nurse - Neuroscience Theatres,https://www.seek.com.au/jobs/job/36531505?type=standard,Mater Group,Brisbane,2d ago,"Mater Private Hospital is seeking experienced Scrub/Scout Registered Nurses to join the team, with multiple permanent full time positions available."
Senior Accountant - Enterprise Audit & Assurance - Brisbane,https://www.seek.com.au/jobs/job/36531371?type=standard,KPMG Australia,Brisbane,2d ago,Join a growing Enterprise team and build your Audit career
Production Estimator,https://www.seek.com.au/jobs/job/36531351?type=standout,Now Careers Pty Ltd,Brisbane,2d ago,Are you a Production Estimator who would like to work on Commercial Projects?
Billing Specialist,https://www.seek.com.au/jobs/job/36531346?type=standard,Norton Rose Fulbright,Brisbane,2d ago,A great opportunity to join an in house finance team in a Billing Specialist role 
Maintenance Electrician Leading Hand,https://www.seek.com.au/jobs/job/36531300?type=standout,The Talent Equation,Brisbane,2d ago,"CBC are currently recruiting for an experienced Commercial / Maintenance Electrician to start as soon as possible, at Banyo to lead a small team."
Maintenance Electrician,https://www.seek.com.au/jobs/job/36531263?type=standout,The Talent Equation,Brisbane,2d ago,"CBC are currently recruiting for an experienced Commercial / Maintenance Electrician to start as soon as possible, at Banyo Brisbane."
Project Manager,https://www.seek.com.au/jobs/job/36531228?type=standout,Your Resourcing,Brisbane,2d ago,Project Manager required for an established QLD builder whom have been awarded several projects across the education sector. Be part of a dynamic team
Design Manager,https://www.seek.com.au/jobs/job/36531226?type=standout,Your Resourcing,Brisbane,2d ago,Are you passionate about Design look no further a reputable QLD builder require a Design Manager to join there team.
Site Manager,https://www.seek.com.au/jobs/job/36531225?type=standout,Your Resourcing,Brisbane,2d ago,"Site Manager required to deliver a variety of commercial projects with a focus on education, healthcare and agedcare."
Maintenance Carpenter,https://www.seek.com.au/jobs/job/36531217?type=standout,The Talent Equation,Brisbane,2d ago,"An experienced Carpenter for maintenance works, to start asap at Banyo, Brisbane. Relevant trade experience ideal."
Move Coordinator - Whybirds Removals,https://www.seek.com.au/jobs/job/36531212?type=standard,Karaco Pty Ltd,Brisbane,2d ago,"This is an opportunity to join a growing International Removal company, one that is focused on service and success."
Director Safety & Health,https://www.seek.com.au/jobs/job/36531179?type=standard,Peabody Energy,Brisbane,2d ago,Opportunity to provide strategic safety leadership and positively impact the safety culture across the Peabody Australia platform. 
Lead Recruitment Consultant,https://www.seek.com.au/jobs/job/36531170?type=standard,Marble - Expert Recruitment,Brisbane,2d ago,"We give you the tools and training needed to be successful, and with this our high-performing team enjoy exceptional rewards and salaries!!"
Maintenance Carpenter Leading Hand,https://www.seek.com.au/jobs/job/36531167?type=standout,The Talent Equation,Brisbane,2d ago,"Leading Hand for maintenance and project works, to start asap - based in Banyo, Brisbane. Carpentry experience and certificate essential."
Electrical Apprentice,https://www.seek.com.au/jobs/job/36531164?type=standout,Dcon Solutions,Brisbane,2d ago,Electrical Apprentice required for a busy Electrical and Controls business on Brisbane's Northside.
Senior Technical Analyst,https://www.seek.com.au/jobs/job/36531120?type=standard,Department of Health - Queensland,Brisbane,2d ago,"Identify, analyse and document current state and future state IT system/application requirements within a large scale ICT environment. "
Senior Technical Analyst,https://www.seek.com.au/jobs/job/36531121?type=standard,Department of Health - Queensland,Brisbane,2d ago,"Identify, analyse and document current state and future state IT system/application requirements within a large scale ICT environment. "
Disptach Manager - Information technology and photocopier fields,https://www.seek.com.au/jobs/job/36531064?type=standout,Brisbane,CBD & Inner Suburbs,2d ago,"Supervising the successful dispatch, installation and setup of office equipment products being computers, printers and multi-function devices"
Client Services Manager,https://www.seek.com.au/jobs/job/36318616?type=promoted,Brisbane,CBD & Inner Suburbs,"",This role is responsible for ensuring professional and timely implementation of services and recommendations to our clients.
Commercial Sales Manager QLD,https://www.seek.com.au/jobs/job/36440023?type=promoted,Lamicolor/Pfleiderer,Brisbane,"",Opportunity to join our team to promote our Quality European Melamine and High Pressure Laminate products to Commercial Joiners and Builders
Information Systems Support Officer,https://www.seek.com.au/jobs/job/36531054?type=standard,McNab Constructions Australia Pty Ltd,Brisbane,2d ago,This is a brand new position in our busy information systems team. The IS support Officer will be the first port of call for IS help desk support
BOILERMAKERS / WELDERS & HEAVY VEHICLE MECHANICS,https://www.seek.com.au/jobs/job/36531051?type=standout,Haulmark Trailers,Brisbane,2d ago,Experienced Boilermakers / Welders and Heavy Vehicle Mechanics required for Fulltime Permanent positions.
boilermaker,https://www.seek.com.au/jobs/job/36531032?type=standard,tas fabrications,Brisbane,2d ago,"fabricating and welding of stainless aluminium and mild steel , metal work , structural steel , pipe work ."
Senior Facilities Manager,https://www.seek.com.au/jobs/job/36531027?type=standard,Broadspectrum (Australia) Pty Ltd,Brisbane,2d ago,Fast paced role with where you will manage multiple locations. Great career opportunity. Large global organisation.
Height Safety Systems Inspector/Recertification Technician,https://www.seek.com.au/jobs/job/36531024?type=standout,RISsafety,Brisbane,2d ago,RISsafety seeks to strengthen our QLD team through appointing a high calibre height safety systems inspector.
Apprentice Carpenter - 2nd Year,https://www.seek.com.au/jobs/job/36531010?type=standard,Titan Garages & Sheds,Brisbane,2d ago,Apprentice Carpenter required
Stainless Steel Welder / Sheet Metal Workers,https://www.seek.com.au/jobs/job/36530954?type=standard,Australian Recruiting Group - Engineering,Brisbane,2d ago,GREAT HOURLY RATE - Seeking Experience Sheet Metal Workers/ Stainless Welders - Ongoing positions | full time hours | $43+ per hour | immediate start
Water Specialists - Auckland,https://www.seek.com.au/jobs/job/36530906?type=standout,Spring Professional Engineering,Brisbane,2d ago,"Auckland based Water and Wastewater Consultancy looking for an Engineering Manager, Project Manager, and Process Engineer. Relocate to New Zealand"
Mechanical Pipe Fitter wanted in Auckland NZ,https://www.seek.com.au/jobs/job/36530808?type=standout,Turbo Staff,Brisbane,2d ago,Mechanical Pipe Fitter roles available in Auckland for experienced candidates.
Clinical Nurse Consultant | Mental Health,https://www.seek.com.au/jobs/job/36530786?type=standard,Cornerstone Medical Recruitment,Brisbane,2d ago,"Clinical Nurse Consultant wanted for 3 month contract based in Regional NSW location.Salary package up to $102,000 based on a  Monday-Friday role"
Business Development Manager,https://www.seek.com.au/jobs/job/36530785?type=standard,Brisbane,CBD & Inner Suburbs,2d ago,"The BDM is responsible for all sales, marketing and business development related activities of the companies within the group in Australasia"
Marketing Manager / Social Media Professional,https://www.seek.com.au/jobs/job/36530759?type=standout,BT Marketing,Brisbane,2d ago,We are seeking an organised and creative Marketing Manager to join our team.
Cabinetmaker Apprentice,https://www.seek.com.au/jobs/job/36530703?type=standard,The Makings of Fine Kitchens & Bathrooms,Brisbane,2d ago,"We are looking for an enthusiastic person to join us as a cabinet making apprentice, based in Yeerongilly, 4105."
Supply Officer (Pharmacy),https://www.seek.com.au/jobs/job/36530562?type=standard,Metro South Health,Brisbane,2d ago,Undertake a range of tasks associated with the effective operation of the physical distribution function of the Pharmacy services
Supply Officer (Pharmacy),https://www.seek.com.au/jobs/job/36530563?type=standard,Metro South Health,Brisbane,2d ago,Undertake a range of tasks associated with the effective operation of the physical distribution function of the Pharmacy services
Fleet Engineer,https://www.seek.com.au/jobs/job/36530559?type=standard,Essential Energy,Brisbane,2d ago,Are you a subject matter expert in Fleeting Engineering Design with the ability to conduct detailed analysis? 
Fleet Engineer,https://www.seek.com.au/jobs/job/36530558?type=standard,Essential Energy,Brisbane,2d ago,Are you a subject matter expert in Fleeting Engineering Design with the ability to conduct detailed analysis?
Workshop Equipment Technician,https://www.seek.com.au/jobs/job/36530528?type=standard,Genesis Equipment Pty Ltd,Brisbane,2d ago,"Workshop Equipment Technician Conducting servicing, repairs, inspections, installations and fault finding tasks to a variety of workshop equipment."
Legal Secretary - Personal Injuries,https://www.seek.com.au/jobs/job/36530526?type=standard,legal eagles,Brisbane,2d ago,Progressive CBD law firm seeks the expertise of a Personal Injuries Legal Secretary. 
Senior Staff Specialist or Staff Specialist (Radiologist),https://www.seek.com.au/jobs/job/36530510?type=standard,Metro North Hospital & Health Service,Brisbane,2d ago,This position has been created to give the opportunity for new consultant radiologists to work in a tertiary/quaternary hospital. HERSTON
Marketing Manager - Golf Entertainment Centre,https://www.seek.com.au/jobs/job/36117802?type=promoted,Golf Central BNE,Brisbane,"","We are looking for an experienced, innovative and self-motivated Sales &amp; Marketing Manager to assist in telling all of Brisbane about Golf Central."
